DS,Trig_Num,Ht,YYYY-MM-DD,hh:mm:ss,Dr,Speed,Wb,Hdwy,Gap,Ax,Gp,Rh,Cl,Nm,Vehicle
1,0000063a,4,2023-11-5,13:59:34,N0,81.92,2.73,2.0,1.7,2,2,1.0,2,00000020,SV
1,0000063e,4,2023-11-5,13:59:36,N0,85.53,2.49,1.7,1.6,2,2,1.0,2,00000020,SV
1,00000642,4,2023-11-5,13:59:40,N0,91.7,5.7,4.1,4.0,2,2,1.0,4,00000010,TB2
1,00000646,4,2023-11-5,14:01:01,N0,71.48,2.88,80.7,80.5,2,2,1.0,2,00000020,SV
1,0000064a,4,2023-11-5,14:01:03,N0,68.86,2.71,2.2,2.0,2,2,1.0,2,00000020,SV
1,0000064e,6,2023-11-5,14:01:05,N0,68.32,6.04,1.7,1.6,3,3,1.0,3,00000020,SVT
1,00000654,4,2023-11-5,14:01:06,N0,63.76,2.28,1.7,1.4,2,2,1.0,2,00000010,SV
1,00000658,4,2023-11-5,14:01:37,N0,76.86,2.93,30.5,30.4,2,2,1.0,2,00000020,SV
1,0000065c,12,2023-11-5,14:01:40,N0,73.04,11.52,2.8,2.7,6,3,1.0,10,00000020,ART6
1,00000668,4,2023-11-5,14:01:42,N0,74.59,2.98,2.6,2.1,2,2,1.0,2,00000010,SV
1,0000066c,8,2023-11-5,14:02:05,N0,74.85,9.97,22.8,22.6,4,3,1.0,3,00000010,SVT
1,00000674,4,2023-11-5,14:02:21,N0,84.18,2.52,16.1,15.6,2,2,1.0,2,00000020,SV
1,00000678,4,2023-11-5,14:02:23,N0,80.34,3.05,2.2,2.1,2,2,1.0,2,00000010,SV
1,0000067c,4,2023-11-5,14:02:29,N0,74.73,2.92,5.5,5.3,2,2,1.0,2,00000010,SV
1,00000680,4,2023-11-5,14:02:49,N0,86.24,3.11,20.0,19.9,2,2,1.0,2,00000010,SV
1,00000684,4,2023-11-5,14:03:18,N0,83.82,2.5,28.8,28.7,2,2,1.0,2,00000020,SV
1,00000688,4,2023-11-5,14:03:20,N0,86.91,2.68,2.6,2.5,2,2,1.0,2,00000010,SV
1,0000068c,4,2023-11-5,14:03:51,N0,84.56,2.96,30.9,30.7,2,2,1.0,2,00000010,SV
1,00000690,4,2023-11-5,14:04:03,N0,74.98,2.78,11.8,11.7,2,2,1.0,2,00000010,SV
1,00000694,4,2023-11-5,14:04:53,N0,74.69,3.18,49.8,49.7,2,2,1.0,2,00000020,SV
1,00000698,4,2023-11-5,14:04:55,N0,71.9,2.48,2.0,1.8,2,2,1.0,2,00000010,SV
1,0000069c,4,2023-11-5,14:05:13,N0,83.06,2.49,18.9,18.7,2,2,1.0,2,00000010,SV
1,000006a0,8,2023-11-5,14:05:38,N0,67.59,6.86,24.2,24.1,4,2,1.0,6,00000010,T4
1,000006a8,4,2023-11-5,14:06:13,N0,84.33,3.06,35.3,34.9,2,2,1.0,2,00000010,SV
1,000006ac,4,2023-11-5,14:07:04,N0,85.78,2.52,51.1,51.0,2,2,1.0,2,00000010,SV
1,000006b0,8,2023-11-5,14:07:20,N0,64.65,6.71,15.8,15.7,3,3,0.86,3,00000120,SVT
1,000006b8,4,2023-11-5,14:07:21,N0,63.63,2.76,1.4,1.0,2,2,1.0,2,00020042,SV
1,000006bc,4,2023-11-5,14:07:22,N0,61.06,2.47,0.9,0.7,2,2,1.0,2,00000010,SV
1,000006c0,8,2023-11-5,14:07:28,N0,68.14,8.45,6.3,6.2,4,3,1.0,8,00000020,ART4
1,000006c8,4,2023-11-5,14:07:30,N0,67.72,2.99,1.2,0.8,2,2,1.0,2,00000020,SV
1,000006cc,4,2023-11-5,14:07:32,N0,67.39,2.49,2.3,2.2,2,2,1.0,2,00000020,SV
1,000006d0,4,2023-11-5,14:07:34,N0,70.38,2.51,1.7,1.6,2,2,1.0,2,00000010,SV
1,000006d4,12,2023-11-5,14:07:56,N0,80.3,11.72,22.1,21.9,6,3,1.0,10,00000010,ART6
1,000006e0,4,2023-11-5,14:08:01,N0,85.19,3.01,5.4,4.9,2,2,1.0,2,00000020,SV
1,000006e4,4,2023-11-5,14:08:04,N0,85.48,2.43,2.7,2.6,2,2,1.0,2,00000010,SV
1,000006e8,4,2023-11-5,14:08:10,N0,100.86,2.68,6.3,6.2,2,2,1.0,2,00000010,SV
1,000006ec,4,2023-11-5,14:09:05,N0,83.05,3.08,54.8,54.7,2,2,1.0,2,00000020,SV
1,000006f0,4,2023-11-5,14:09:06,N0,84.69,2.26,1.3,1.1,2,2,1.0,2,00000010,SV
1,000006f4,4,2023-11-5,14:09:29,N0,98.04,2.69,22.3,22.2,2,2,1.0,2,00000010,SV
1,000006f8,10,2023-11-5,14:09:57,N0,73.7,9.52,28.8,28.7,5,3,1.0,9,00000010,ART5
1,00000702,4,2023-11-5,14:11:01,N0,74.66,2.55,63.9,63.4,2,2,1.0,2,00000010,SV
1,00000706,4,2023-11-5,14:11:06,N0,87.66,2.95,4.4,4.2,2,2,1.0,2,00000010,SV
1,0000070a,4,2023-11-5,14:13:26,N0,87.8,3.11,140.2,140.1,2,2,1.0,2,00000010,SV
1,0000070e,4,2023-11-5,14:14:19,N0,78.62,2.32,52.9,52.8,2,2,1.0,2,00000010,SV
1,00000712,4,2023-11-5,14:14:58,N0,72.47,2.69,39.2,39.1,2,2,1.0,2,00000010,SV
1,00000716,4,2023-11-5,14:16:57,N0,74.75,3.84,118.7,118.5,2,2,1.0,4,00000020,TB2
1,0000071a,4,2023-11-5,14:16:58,N0,74.11,3.07,1.4,1.2,2,2,1.0,2,00000010,SV
1,0000071e,4,2023-11-5,14:17:21,N0,95.69,2.95,23.4,23.3,2,2,1.0,2,00000010,SV
1,00000722,8,2023-11-5,14:18:48,N0,71.67,7.45,86.8,86.7,4,3,0.86,3,00000110,SVT
1,0000072a,4,2023-11-5,14:19:10,N0,94.27,2.48,22.0,21.6,2,2,1.0,2,00000010,SV
1,0000072e,4,2023-11-5,14:19:26,N0,87.66,3.52,15.9,15.8,2,2,1.0,4,00000010,TB2
1,00000732,4,2023-11-5,14:19:32,N0,99.59,1.47,6.0,5.9,2,1,1.0,1,00000010,MC
1,00000736,4,2023-11-5,14:19:45,N0,88.55,2.93,12.6,12.6,2,2,1.0,2,00000010,SV
1,0000073a,4,2023-11-5,14:19:55,N0,81.6,2.77,10.8,10.7,2,2,1.0,2,00000020,SV
1,0000073e,4,2023-11-5,14:19:58,N0,81.37,2.58,2.8,2.6,2,2,1.0,2,00000010,SV
1,00000742,4,2023-11-5,14:20:04,N0,88.07,2.9,5.6,5.5,2,2,1.0,2,00000010,SV
1,00000746,4,2023-11-5,14:20:17,N0,79.86,3.11,12.9,12.7,2,2,1.0,2,00000020,SV
1,0000074a,4,2023-11-5,14:20:20,N0,75.57,3.06,3.4,3.3,2,2,1.0,2,00000020,SV
1,0000074e,4,2023-11-5,14:20:23,N0,84.64,5.43,3.3,3.2,2,2,1.0,4,00000020,TB2
1,00000752,7,2023-11-5,14:20:27,N0,88.92,9.61,3.4,3.2,4,3,0.86,8,00000020,ART4
1,00000759,4,2023-11-5,14:20:29,N0,84.45,2.87,2.2,1.8,2,2,1.0,2,00000020,SV
1,0000075d,4,2023-11-5,14:20:31,N0,89.52,2.78,2.5,2.3,2,2,1.0,2,00000020,SV
1,00000761,4,2023-11-5,14:20:32,N0,87.07,2.43,1.0,0.9,2,2,1.0,2,00000010,SV
1,00000765,11,2023-11-5,14:20:43,N0,82.19,16.42,10.2,10.1,6,4,0.91,10,00080020,ART6
1,00000770,4,2023-11-5,14:20:45,N0,81.71,2.48,1.9,1.2,2,2,1.0,2,00000010,SV
1,00000774,4,2023-11-5,14:20:51,N0,87.66,2.94,6.8,6.7,2,2,1.0,2,00000020,SV
1,00000778,4,2023-11-5,14:20:53,N0,83.64,2.49,1.4,1.3,2,2,1.0,2,00000020,SV
1,0000077c,4,2023-11-5,14:20:54,N0,88.24,3.12,1.3,1.2,2,2,1.0,2,00000010,SV
1,00000780,8,2023-11-5,14:21:11,N0,88.83,13.23,17.2,17.1,4,3,1.0,8,00000010,ART4
1,00000788,12,2023-11-5,14:21:21,N0,75.78,11.63,9.3,8.8,6,3,1.0,10,00000020,ART6
1,00000794,10,2023-11-5,14:21:24,N0,72.96,15.78,3.2,2.7,5,4,1.0,9,00000020,ART5
1,0000079e,4,2023-11-5,14:21:26,N0,72.29,3.11,1.9,1.1,2,2,1.0,2,00000020,SV
1,000007a2,6,2023-11-5,14:21:28,N0,78.41,9.46,2.7,2.5,3,3,1.0,3,00000010,SVT
1,000007a8,4,2023-11-5,14:21:33,N0,78.59,3.07,4.6,4.2,2,2,1.0,2,00000010,SV
1,000007ac,4,2023-11-5,14:21:47,N0,84.9,4.42,14.3,14.2,2,2,1.0,4,00000010,TB2
1,000007b0,12,2023-11-5,14:22:23,N0,70.86,14.25,36.1,35.9,6,3,1.0,10,00000020,ART6
1,000007bc,4,2023-11-5,14:22:28,N0,72.27,2.94,4.7,4.0,2,2,1.0,2,00000020,SV
1,000007c0,4,2023-11-5,14:22:30,N0,68.73,2.9,1.5,1.4,2,2,1.0,2,00000020,SV
1,000007c4,4,2023-11-5,14:22:31,N0,61.1,2.3,1.5,1.3,2,2,1.0,2,00000020,SV
1,000007c8,4,2023-11-5,14:22:35,N0,77.24,5.06,4.2,4.0,2,2,1.0,4,00000020,TB2
1,000007cc,4,2023-11-5,14:22:37,N0,78.51,2.48,2.1,1.9,2,2,1.0,2,00000020,SV
1,000007d0,4,2023-11-5,14:22:39,N0,80.64,2.57,1.7,1.6,2,2,1.0,2,00000020,SV
1,000007d4,4,2023-11-5,14:22:41,N0,80.03,2.72,1.9,1.8,2,2,1.0,2,00000010,SV
1,000007d8,4,2023-11-5,14:22:46,N0,84.16,3.1,4.5,4.4,2,2,1.0,2,00000010,SV
1,000007dc,4,2023-11-5,14:22:50,N0,82.27,2.71,4.5,4.4,2,2,1.0,2,00000020,SV
1,000007e0,4,2023-11-5,14:22:52,N0,75.55,3.41,1.7,1.6,2,2,1.0,4,00000020,TB2
1,000007e4,8,2023-11-5,14:22:53,N0,76.02,6.5,1.7,1.5,4,2,1.0,6,00000010,T4
1,000007ec,12,2023-11-5,14:23:02,N0,73.94,14.3,9.0,8.7,6,3,1.0,10,00000020,ART6
1,000007f8,4,2023-11-5,14:23:05,N0,73.75,2.8,2.2,1.5,2,2,1.0,2,00000020,SV
1,000007fc,4,2023-11-5,14:23:06,N0,69.93,2.53,1.2,1.1,2,2,1.0,2,00020042,SV
1,00000800,4,2023-11-5,14:23:07,N0,74.07,3.12,0.8,0.6,2,2,1.0,2,00000010,SV
1,00000804,4,2023-11-5,14:23:22,N0,92.98,2.83,15.2,15.1,2,2,1.0,2,00000010,SV
1,00000808,4,2023-11-5,14:23:32,N0,88.69,3.09,9.8,9.7,2,2,1.0,2,00000020,SV
1,0000080c,4,2023-11-5,14:23:33,N0,88.35,2.72,1.4,1.2,2,2,1.0,2,00000010,SV
1,00000810,4,2023-11-5,14:23:46,N0,79.33,2.5,13.4,13.3,2,2,1.0,2,00000010,SV
1,00000814,4,2023-11-5,14:24:00,N0,82.61,2.49,13.3,13.2,2,2,1.0,2,00000010,SV
1,00000818,4,2023-11-5,14:24:31,N0,114.37,2.76,31.6,31.5,2,2,1.0,2,00000010,SV
1,0000081c,4,2023-11-5,14:25:21,N0,84.79,3.0,49.4,49.3,2,2,1.0,2,00000010,SV
1,00000820,4,2023-11-5,14:25:28,N0,85.24,2.83,7.8,7.7,2,2,1.0,2,00000010,SV
1,00000824,4,2023-11-5,14:25:45,N0,81.84,2.92,16.4,16.3,2,2,1.0,2,00000020,SV
1,00000828,4,2023-11-5,14:25:49,N0,81.86,2.88,4.0,3.9,2,2,1.0,2,00000020,SV
1,0000082c,8,2023-11-5,14:25:51,N0,79.41,6.15,2.6,2.5,4,3,1.0,3,00000020,SVT
1,00000834,6,2023-11-5,14:25:53,N0,79.09,6.06,1.3,1.0,3,3,1.0,3,00000020,SVT
1,0000083a,4,2023-11-5,14:25:56,N0,83.37,3.01,3.0,2.8,2,2,1.0,2,00000010,SV
1,0000083e,4,2023-11-5,14:26:08,N0,87.86,5.43,12.4,12.3,2,2,1.0,4,00000010,TB2
1,00000842,4,2023-11-5,14:26:14,N0,82.35,2.94,6.2,6.0,2,2,1.0,2,00000010,SV
1,00000846,8,2023-11-5,14:26:21,N0,81.05,11.99,6.6,6.5,4,3,1.0,8,00000020,ART4
1,0000084e,4,2023-11-5,14:26:23,N0,80.09,2.62,1.6,1.1,2,2,1.0,2,00000020,SV
1,00000852,4,2023-11-5,14:26:24,N0,80.27,3.57,1.4,1.3,2,2,1.0,4,00000020,TB2
1,00000856,6,2023-11-5,14:26:27,N0,80.61,5.49,3.0,2.8,3,3,1.0,3,00000020,SVT
1,0000085c,4,2023-11-5,14:26:29,N0,81.2,3.43,1.5,1.3,2,2,1.0,4,00000020,TB2
1,00000860,4,2023-11-5,14:26:32,N0,84.3,2.55,3.0,2.8,2,2,1.0,2,00000020,SV
1,00000864,4,2023-11-5,14:26:33,N0,83.45,3.11,1.4,1.3,2,2,1.0,2,00000010,SV
1,00000868,4,2023-11-5,14:26:38,N0,85.94,2.52,5.4,5.3,2,2,1.0,2,00000020,SV
1,0000086c,4,2023-11-5,14:26:42,N0,83.24,2.99,3.7,3.6,2,2,1.0,2,00000020,SV
1,00000870,4,2023-11-5,14:26:45,N0,80.84,2.87,2.9,2.7,2,2,1.0,2,00000010,SV
1,00000874,4,2023-11-5,14:26:49,N0,77.3,3.48,4.4,4.2,2,2,1.0,4,00000020,TB2
1,00000878,4,2023-11-5,14:26:51,N0,79.88,2.86,1.8,1.7,2,2,1.0,2,00000010,SV
1,0000087c,4,2023-11-5,14:27:10,N0,67.85,3.23,18.7,18.6,2,2,1.0,4,00000020,TB2
1,00000880,4,2023-11-5,14:27:11,N0,67.62,3.13,1.1,0.9,2,2,1.0,2,00020042,SV
1,00000884,4,2023-11-5,14:27:12,N0,67.09,2.92,0.8,0.7,2,2,1.0,2,00000020,SV
1,00000888,4,2023-11-5,14:27:14,N0,71.17,2.58,1.9,1.8,2,2,1.0,2,00000020,SV
1,0000088c,4,2023-11-5,14:27:16,N0,69.21,3.1,2.3,2.2,2,2,1.0,2,00000010,SV
1,00000890,4,2023-11-5,14:28:14,N0,73.46,2.67,57.7,57.6,2,2,1.0,2,00000020,SV
1,00000894,4,2023-11-5,14:28:15,N0,72.11,2.49,1.1,0.9,2,2,1.0,2,00000010,SV
1,00000898,4,2023-11-5,14:28:21,N0,78.91,3.12,5.7,5.5,2,2,1.0,2,00000010,SV
1,0000089c,12,2023-11-5,14:28:38,N0,81.74,12.68,17.1,17.0,6,3,1.0,10,00000010,ART6
1,000008a8,4,2023-11-5,14:28:44,N0,81.85,2.85,6.6,6.0,2,2,1.0,2,00000020,SV
1,000008ac,4,2023-11-5,14:28:46,N0,77.13,2.77,1.6,1.5,2,2,1.0,2,00000010,SV
1,000008b0,4,2023-11-5,14:28:51,N0,78.03,2.58,5.3,5.2,2,2,1.0,2,00000010,SV
1,000008b4,4,2023-11-5,14:29:13,N0,76.08,2.23,21.5,21.4,2,2,1.0,2,00000010,SV
1,000008b8,4,2023-11-5,14:29:22,N0,88.48,2.51,9.6,9.5,2,2,1.0,2,00000010,SV
1,000008bc,4,2023-11-5,14:29:32,N0,80.38,5.41,9.6,9.5,2,2,1.0,4,00000020,TB2
1,000008c0,4,2023-11-5,14:29:34,N0,79.42,3.02,1.7,1.5,2,2,1.0,2,00000020,SV
1,000008c4,4,2023-11-5,14:29:35,N0,75.48,2.77,1.3,1.1,2,2,1.0,2,00000020,SV
1,000008c8,4,2023-11-5,14:29:37,N0,80.26,2.94,2.1,2.0,2,2,1.0,2,00000020,SV
1,000008cc,4,2023-11-5,14:29:39,N0,78.21,2.73,1.6,1.5,2,2,1.0,2,00000010,SV
1,000008d0,4,2023-11-5,14:29:53,N0,88.72,2.61,14.6,14.5,2,2,1.0,2,00000020,SV
1,000008d4,4,2023-11-5,14:29:54,N0,88.39,2.7,1.1,1.0,2,2,1.0,2,00000010,SV
1,000008d8,4,2023-11-5,14:30:52,N0,95.59,3.12,57.9,57.7,2,2,1.0,2,00000010,SV
1,000008dc,4,2023-11-5,14:31:32,N0,82.31,2.99,40.1,39.9,2,2,1.0,2,00000020,SV
1,000008e0,4,2023-11-5,14:31:34,N0,80.84,2.97,1.6,1.4,2,2,1.0,2,00000010,SV
1,000008e4,12,2023-11-5,14:31:39,N0,70.63,14.37,5.1,5.0,6,3,1.0,10,00000010,ART6
1,000008f0,4,2023-11-5,14:31:58,N0,82.26,2.6,18.8,18.1,2,2,1.0,2,00000020,SV
1,000008f4,4,2023-11-5,14:32:00,N0,83.63,3.07,2.0,1.9,2,2,1.0,2,00000010,SV
1,000008f8,4,2023-11-5,14:32:04,N0,77.36,2.55,4.4,4.2,2,2,1.0,2,00000020,SV
1,000008fc,4,2023-11-5,14:32:05,N0,76.68,2.46,0.8,0.7,2,2,1.0,2,00000020,SV
1,00000900,4,2023-11-5,14:32:09,N0,89.99,2.59,4.0,3.9,2,2,1.0,2,00000010,SV
1,00000904,4,2023-11-5,14:32:20,N0,89.17,2.54,11.4,11.3,2,2,1.0,2,00000020,SV
1,00000908,4,2023-11-5,14:32:22,N0,86.99,2.52,1.7,1.6,2,2,1.0,2,00000010,SV
1,0000090c,12,2023-11-5,14:33:29,N0,83.82,11.31,67.3,67.2,6,3,1.0,10,00000010,ART6
1,00000918,4,2023-11-5,14:33:38,N0,80.15,3.08,8.3,7.8,2,2,1.0,2,00000020,SV
1,0000091c,16,2023-11-5,14:33:40,N0,78.99,20.24,2.8,2.7,8,4,1.0,11,00000020,BD
1,0000092c,4,2023-11-5,14:33:45,N0,80.92,2.62,4.2,3.2,2,2,1.0,2,00000020,SV
1,00000930,4,2023-11-5,14:33:46,N0,76.98,2.26,1.3,1.2,2,2,1.0,2,00000010,SV
1,00000934,4,2023-11-5,14:34:20,N0,88.47,3.13,33.7,33.6,2,2,1.0,2,00000010,SV
1,00000938,4,2023-11-5,14:34:28,N0,87.09,2.54,8.1,8.0,2,2,1.0,2,00000010,SV
1,0000093c,4,2023-11-5,14:35:25,N0,74.42,2.81,56.9,56.8,2,2,1.0,2,00000020,SV
1,00000940,4,2023-11-5,14:35:26,N0,72.7,3.13,0.8,0.7,2,2,1.0,2,00000010,SV
1,00000944,10,2023-11-5,14:35:56,N0,86.64,14.17,30.2,30.0,5,3,1.0,9,00000010,ART5
1,0000094e,4,2023-11-5,14:36:12,N0,93.04,2.94,16.6,16.0,2,2,1.0,2,00000010,SV
1,00000952,4,2023-11-5,14:36:58,N0,67.38,2.66,45.9,45.7,2,2,1.0,2,00000020,SV
1,00000956,8,2023-11-5,14:36:59,N0,66.29,13.61,0.9,0.7,4,3,1.0,8,00000010,ART4
1,0000095e,4,2023-11-5,14:37:13,N0,72.99,3.09,14.4,13.6,2,2,1.0,2,00000010,SV
1,00000962,4,2023-11-5,14:37:27,N0,89.21,3.12,13.6,13.5,2,2,1.0,2,00000020,SV
1,00000966,7,2023-11-5,14:37:29,N0,80.8,1.59,2.2,2.1,2,2,0.86,2,00083010,SV
1,00000966,7,2023-11-5,14:37:29,N0,80.8,1.59,0.0,0.0,2,2,0.86,2,00083010,SV
1,0000096d,4,2023-11-5,14:37:55,N0,88.65,3.06,25.8,25.6,2,2,1.0,2,00000010,SV
1,00000971,4,2023-11-5,14:38:31,N0,76.12,5.51,35.9,35.7,2,2,1.0,4,00000020,TB2
1,00000975,4,2023-11-5,14:38:33,N0,72.3,2.93,2.1,1.8,2,2,1.0,2,00000010,SV
1,00000979,6,2023-11-5,14:39:03,N0,76.71,7.72,30.1,30.0,3,3,1.0,3,00000020,SVT
1,0000097f,4,2023-11-5,14:39:05,N0,80.19,3.49,2.0,1.6,2,2,1.0,4,00000010,TB2
1,00000983,11,2023-11-5,14:39:11,N0,84.17,15.12,6.2,6.0,6,3,0.91,10,00080010,ART6
1,0000098e,4,2023-11-5,14:39:19,N0,89.68,2.81,7.3,6.7,2,2,1.0,2,00000010,SV
1,00000992,4,2023-11-5,14:39:53,N0,84.5,3.02,34.0,33.9,2,2,1.0,2,00000010,SV
1,00000996,4,2023-11-5,14:40:04,N0,79.78,2.9,10.9,10.7,2,2,1.0,2,00000020,SV
1,0000099a,4,2023-11-5,14:40:06,N0,78.19,2.65,2.4,2.2,2,2,1.0,2,00000024,SV
1,0000099e,4,2023-11-5,14:40:06,N0,77.46,2.68,0.5,0.4,2,2,1.0,2,00000020,SV
1,000009a2,8,2023-11-5,14:40:09,N0,71.64,6.38,2.5,2.4,4,2,1.0,6,00000010,T4
1,000009aa,4,2023-11-5,14:40:16,N0,81.77,3.2,7.0,6.6,2,2,1.0,4,00000010,TB2
1,000009ae,4,2023-11-5,14:40:34,N0,78.19,2.73,18.5,18.4,2,2,1.0,2,00000010,SV
1,000009b2,4,2023-11-5,14:40:49,N0,82.58,2.73,14.4,14.2,2,2,1.0,2,00000010,SV
1,000009b6,10,2023-11-5,14:41:21,N0,57.67,15.46,32.7,32.6,5,3,1.0,9,00000010,ART5
1,000009c0,4,2023-11-5,14:41:28,N0,67.99,2.9,6.1,5.2,2,2,1.0,2,00000010,SV
1,000009c4,4,2023-11-5,14:41:45,N0,85.31,2.69,17.0,16.9,2,2,1.0,2,00000010,SV
1,000009c8,4,2023-11-5,14:41:55,N0,86.41,3.16,10.4,10.3,2,2,1.0,2,00000020,SV
1,000009cc,4,2023-11-5,14:41:57,N0,85.99,2.27,1.7,1.6,2,2,1.0,2,00000020,SV
1,000009d0,4,2023-11-5,14:42:00,N0,89.52,2.48,2.8,2.8,2,2,1.0,2,00000010,SV
1,000009d4,8,2023-11-5,14:42:09,N0,81.54,6.32,9.0,8.9,4,2,1.0,6,00000020,T4
1,000009dc,4,2023-11-5,14:42:11,N0,80.61,3.0,2.7,2.4,2,2,1.0,2,00000020,SV
1,000009e0,4,2023-11-5,14:42:12,N0,80.03,2.32,0.8,0.7,2,2,1.0,2,00000010,SV
1,000009e4,4,2023-11-5,14:42:28,N0,79.91,2.57,16.3,16.2,2,2,1.0,2,00000010,SV
1,000009e8,4,2023-11-5,14:43:48,N0,76.92,2.59,79.6,79.5,2,2,1.0,2,00000010,SV
1,000009ec,4,2023-11-5,14:44:09,N0,77.6,2.47,20.6,20.5,2,2,1.0,2,00000020,SV
1,000009f0,4,2023-11-5,14:44:10,N0,74.86,5.73,1.6,1.5,2,2,1.0,4,00000020,TB2
1,000009f4,4,2023-11-5,14:44:11,N0,75.07,3.01,1.1,0.8,2,2,1.0,2,00020042,SV
1,000009f8,4,2023-11-5,14:44:12,N0,72.11,1.74,0.7,0.5,2,1,1.0,2,00000010,SV
1,000009fc,8,2023-11-5,14:44:34,N0,85.16,6.86,21.8,21.7,4,2,1.0,6,00000010,T4
1,00000a04,4,2023-11-5,14:45:06,N0,82.02,3.04,32.1,31.8,2,2,1.0,2,00000010,SV
1,00000a08,4,2023-11-5,14:46:14,N0,81.12,2.88,68.2,68.0,2,2,1.0,2,00000010,SV
1,00000a0c,4,2023-11-5,14:46:19,N0,75.33,2.45,5.3,5.2,2,2,1.0,2,00000020,SV
1,00000a10,4,2023-11-5,14:46:21,N0,80.44,2.48,1.3,1.2,2,2,1.0,2,00000020,SV
1,00000a14,4,2023-11-5,14:46:22,N0,85.13,2.96,1.3,1.2,2,2,1.0,2,00000020,SV
1,00000a18,4,2023-11-5,14:46:24,N0,83.87,3.05,1.7,1.6,2,2,1.0,2,00000010,SV
1,00000a1c,4,2023-11-5,14:46:31,N0,83.17,2.72,7.7,7.5,2,2,1.0,2,00000010,SV
1,00000a20,4,2023-11-5,14:46:50,N0,86.47,2.59,18.5,18.4,2,2,1.0,2,00000010,SV
1,00000a24,4,2023-11-5,14:47:53,N0,79.06,2.58,62.6,62.5,2,2,1.0,2,00000010,SV
1,00000a28,4,2023-11-5,14:48:15,N0,86.52,4.28,22.9,22.8,2,2,1.0,4,00000010,TB2
1,00000a2c,4,2023-11-5,14:48:25,N0,82.72,2.69,9.7,9.5,2,2,1.0,2,00000010,SV
1,00000a30,4,2023-11-5,14:48:39,N0,89.62,2.56,13.8,13.6,2,2,1.0,2,00000010,SV
1,00000a34,4,2023-11-5,14:49:05,N0,85.88,3.08,25.9,25.8,2,2,1.0,2,00000020,SV
1,00000a38,4,2023-11-5,14:49:07,N0,87.77,2.61,2.6,2.5,2,2,1.0,2,00000020,SV
1,00000a3c,4,2023-11-5,14:49:09,N0,86.83,3.0,1.7,1.6,2,2,1.0,2,00000010,SV
1,00000a40,4,2023-11-5,14:49:46,N0,84.01,2.98,37.3,37.2,2,2,1.0,2,00000020,SV
1,00000a44,4,2023-11-5,14:49:49,N0,89.52,2.64,2.7,2.6,2,2,1.0,2,00000010,SV
1,00000a48,10,2023-11-5,14:49:58,N0,79.97,13.6,8.7,8.6,5,3,1.0,9,00000010,ART5
1,00000a52,4,2023-11-5,14:50:10,N0,84.76,2.22,12.5,11.9,2,2,1.0,2,00000020,SV
1,00000a56,4,2023-11-5,14:50:14,N0,81.69,3.07,3.5,3.4,2,2,1.0,2,00000010,SV
1,00000a5a,14,2023-11-5,14:51:04,N0,73.64,18.77,50.2,50.1,7,4,1.0,11,00000020,BD
1,00000a68,4,2023-11-5,14:51:06,N0,69.19,2.51,1.8,0.9,2,2,1.0,2,00000020,SV
1,00000a6c,4,2023-11-5,14:51:07,N0,72.01,3.52,0.9,0.8,2,2,1.0,4,00000010,TB2
1,00000a70,4,2023-11-5,14:51:37,N0,76.87,5.99,30.7,30.6,2,2,1.0,4,00000020,TB2
1,00000a74,4,2023-11-5,14:51:39,N0,73.16,3.12,1.2,0.9,2,2,1.0,2,00000010,SV
1,00000a78,11,2023-11-5,14:51:43,N0,80.63,14.77,4.4,4.2,6,3,0.91,10,00000020,ART6
1,00000a83,4,2023-11-5,14:51:45,N0,77.94,2.59,1.5,0.9,2,2,1.0,2,00000010,SV
1,00000a87,4,2023-11-5,14:52:11,N0,60.81,2.58,26.0,25.9,2,2,1.0,2,00000020,SV
1,00000a8b,4,2023-11-5,14:52:12,N0,58.43,2.52,1.2,1.0,2,2,1.0,2,00000020,SV
1,00000a8f,4,2023-11-5,14:52:15,N0,76.83,2.84,3.5,3.3,2,2,1.0,2,00000010,SV
1,00000a93,4,2023-11-5,14:52:29,N0,83.0,2.81,13.5,13.4,2,2,1.0,2,00000010,SV
1,00000a97,4,2023-11-5,14:52:41,N0,81.64,2.67,12.6,12.5,2,2,1.0,2,00000020,SV
1,00000a9b,4,2023-11-5,14:52:44,N0,84.26,2.69,2.5,2.4,2,2,1.0,2,00000010,SV
1,00000a9f,4,2023-11-5,14:53:24,N0,81.57,2.45,40.3,40.1,2,2,1.0,2,00000010,SV
1,00000aa3,4,2023-11-5,14:54:33,N0,85.38,2.56,68.6,68.5,2,2,1.0,2,00000020,SV
1,00000aa7,4,2023-11-5,14:54:34,N0,79.13,2.53,1.5,1.4,2,2,1.0,2,00000010,SV
1,00000aab,4,2023-11-5,14:54:58,N0,84.9,2.46,23.6,23.5,2,2,1.0,2,00000010,SV
1,00000aaf,4,2023-11-5,14:55:04,N0,83.05,3.15,6.5,6.4,2,2,1.0,2,00000010,SV
1,00000ab3,4,2023-11-5,14:55:29,N0,83.55,3.11,24.6,24.5,2,2,1.0,2,00000010,SV
1,00000ab7,4,2023-11-5,14:55:54,N0,85.5,2.89,25.1,25.0,2,2,1.0,2,00000010,SV
1,00000abb,4,2023-11-5,14:56:51,N0,94.45,3.07,57.2,57.1,2,2,1.0,2,00000010,SV
1,00000abf,4,2023-11-5,14:57:23,N0,86.21,2.93,32.0,31.9,2,2,1.0,2,00000010,SV
